Source,CorrID,Target,WorkID,Overallcount,Type,Label,Weight
"Ferdinand von Saar","12602","Sterben. Novelle","30117","52","Directed","Ferdinand von Saar–Sterben. Novelle","1"
"Ferdinand von Saar","12602","Lieutenant Gustl. Novelle","29853","31","Directed","Ferdinand von Saar–Lieutenant Gustl. Novelle","1"
"Ferdinand von Saar","12602","Frau Bertha Garlan. Roman","30486","30","Directed","Ferdinand von Saar–Frau Bertha Garlan. Roman","1"
"Ferdinand von Saar","12602","Alkandi’s Lied","31637","14","Directed","Ferdinand von Saar–Alkandi’s Lied","1"
"Robert Adam","12438","Das weite Land. Tragikomödie in fünf Akten","30207","30","Directed","Robert Adam–Das weite Land. Tragikomödie in fünf Akten","1"
"Robert Adam","12438","Professor Bernhardi. Komödie in fünf Akten","30203","18","Directed","Robert Adam–Professor Bernhardi. Komödie in fünf Akten","1"
"Robert Adam","12438","Die Schwestern oder Casanova in Spa. Lustspiel in Versen","30819","16","Directed","Robert Adam–Die Schwestern oder Casanova in Spa. Lustspiel in Versen","2"
"Robert Adam","12438","Die neue Rundschau","36156","15","Directed","Robert Adam–Die neue Rundschau","1"
"Robert Adam","12438","Buch der Sprüche und Bedenken","30053","14","Directed","Robert Adam–Buch der Sprüche und Bedenken","1"
"Robert Adam","12438","Faust. Eine Tragödie","30247","12","Directed","Robert Adam–Faust. Eine Tragödie","1"
"Robert Adam","12438","Neidhard","33580","12","Directed","Robert Adam–Neidhard","12"
"Robert Adam","12438","Casanovas Heimfahrt","30971","11","Directed","Robert Adam–Casanovas Heimfahrt","1"
"Robert Adam","12438","Fink und Fliederbusch. Komödie in drei Akten","30881","10","Directed","Robert Adam–Fink und Fliederbusch. Komödie in drei Akten","1"
"Robert Adam","12438","Die Geschichte des Alî ibn Bekkâr mit Schams an-Nahâr","33578","10","Directed","Robert Adam–Die Geschichte des Alî ibn Bekkâr mit Schams an-Nahâr","10"
"Robert Adam","12438","Der Fremde","33606","10","Directed","Robert Adam–Der Fremde","10"
"Robert Adam","12438","Der Geist im Wort und der Geist in der Tat","30051","8","Directed","Robert Adam–Der Geist im Wort und der Geist in der Tat","2"
"Robert Adam","12438","Fatme","33582","8","Directed","Robert Adam–Fatme","8"
"Robert Adam","12438","Yppl. Idylle in fünf Akten","33604","8","Directed","Robert Adam–Yppl. Idylle in fünf Akten","8"
"Robert Adam","12438","Komödie der Worte. Drei Einakter","30717","7","Directed","Robert Adam–Komödie der Worte. Drei Einakter","1"
"Robert Adam","12438","Therese. Chronik eines Frauenlebens","30817","7","Directed","Robert Adam–Therese. Chronik eines Frauenlebens","1"
"Robert Adam","12438","Das Ende des Judas","33608","7","Directed","Robert Adam–Das Ende des Judas","7"
"Robert Adam","12438","Im Spiel der Sommerlüfte. In drei Aufzügen","30945","6","Directed","Robert Adam–Im Spiel der Sommerlüfte. In drei Aufzügen","2"
"Robert Adam","12438","Meine Memoiren","33652","6","Directed","Robert Adam–Meine Memoiren","6"
"Robert Adam","12438","Märchenkomödie","33666","6","Directed","Robert Adam–Märchenkomödie","6"
"Robert Adam","12438","Frau Beate und ihr Sohn. Novelle","32133","5","Directed","Robert Adam–Frau Beate und ihr Sohn. Novelle","1"
"Robert Adam","12438","Gesellschaft [Eine Gaunerkomödie]","33628","5","Directed","Robert Adam–Gesellschaft [Eine Gaunerkomödie]","5"
"Robert Adam","12438","Doktor Gräsler, Badearzt","30201","4","Directed","Robert Adam–Doktor Gräsler, Badearzt","1"
"Robert Adam","12438","Spiel im Morgengrauen. Novelle","32131","4","Directed","Robert Adam–Spiel im Morgengrauen. Novelle","1"
"Robert Adam","12438","Margot und das Jugendgericht","33618","4","Directed","Robert Adam–Margot und das Jugendgericht","4"
"Robert Adam","12438","Don Quijote","31515","3","Directed","Robert Adam–Don Quijote","1"
"Robert Adam","12438","Jean Christophe","33640","3","Directed","Robert Adam–Jean Christophe","3"
"Robert Adam","12438","Wilhelm Meister","31673","2","Directed","Robert Adam–Wilhelm Meister","1"
"Robert Adam","12438","Zur Frage des Laienrichtertums beim Handelsgericht","33616","2","Directed","Robert Adam–Zur Frage des Laienrichtertums beim Handelsgericht","2"
"Robert Adam","12438","Rechtsphilosophie","33650","2","Directed","Robert Adam–Rechtsphilosophie","2"
"Robert Adam","12438","Wundervogel","33654","2","Directed","Robert Adam–Wundervogel","2"
"Robert Adam","12438","Robert","33656","2","Directed","Robert Adam–Robert","2"
"Robert Adam","12438","Über Rechtsprinzipien. Eine analytische Untersuchung","33662","2","Directed","Robert Adam–Über Rechtsprinzipien. Eine analytische Untersuchung","2"
"Peter Altenberg","2147","Der Weg ins Freie. Roman","29923","47","Directed","Peter Altenberg–Der Weg ins Freie. Roman","1"
"Peter Altenberg","2147","Das Vermächtnis. Schauspiel in drei Akten","30219","37","Directed","Peter Altenberg–Das Vermächtnis. Schauspiel in drei Akten","1"
"Peter Altenberg","2147","Wie ich es sehe","30965","7","Directed","Peter Altenberg–Wie ich es sehe","2"
"Peter Altenberg","2147","Die Fackel","41244","5","Directed","Peter Altenberg–Die Fackel","1"
"Peter Altenberg","2147","En route","33418","2","Directed","Peter Altenberg–En route","1"
"Peter Altenberg","2147","Der Tod des Junggesellen. Novelle","33758","2","Directed","Peter Altenberg–Der Tod des Junggesellen. Novelle","1"
"Lou Andreas-Salomé","10762","Liebelei. Schauspiel in drei Akten","29917","131","Directed","Lou Andreas-Salomé–Liebelei. Schauspiel in drei Akten","4"
"Lou Andreas-Salomé","10762","Anatol","29935","96","Directed","Lou Andreas-Salomé–Anatol","2"
"Lou Andreas-Salomé","10762","Das Märchen. Schauspiel in drei Aufzügen","29823","85","Directed","Lou Andreas-Salomé–Das Märchen. Schauspiel in drei Aufzügen","2"
"Lou Andreas-Salomé","10762","Der Ruf des Lebens. Schauspiel in drei Akten","29905","34","Directed","Lou Andreas-Salomé–Der Ruf des Lebens. Schauspiel in drei Akten","1"
"Lou Andreas-Salomé","10762","Frau Bertha Garlan. Roman","30486","30","Directed","Lou Andreas-Salomé–Frau Bertha Garlan. Roman","1"
"Lou Andreas-Salomé","10762","Neue Deutsche Rundschau","36152","15","Directed","Lou Andreas-Salomé–Neue Deutsche Rundschau","1"
"Lou Andreas-Salomé","10762","Weihnachts-Einkäufe","30163","7","Directed","Lou Andreas-Salomé–Weihnachts-Einkäufe","1"
"Lou Andreas-Salomé","10762","Hanneles Himmelfahrt. Traumdichtung in zwei Teilen","31511","5","Directed","Lou Andreas-Salomé–Hanneles Himmelfahrt. Traumdichtung in zwei Teilen","1"
"Lou Andreas-Salomé","10762","Florian Geyer. Die Tragödie des Bauernkrieges","33273","5","Directed","Lou Andreas-Salomé–Florian Geyer. Die Tragödie des Bauernkrieges","1"
"Lou Andreas-Salomé","10762","Die überspannte Person","30391","4","Directed","Lou Andreas-Salomé–Die überspannte Person","1"
"Lou Andreas-Salomé","10762","Denksteine","30145","3","Directed","Lou Andreas-Salomé–Denksteine","1"
"Lou Andreas-Salomé","10762","Und Pippa tanzt!","33043","2","Directed","Lou Andreas-Salomé–Und Pippa tanzt!","1"
"Lou Andreas-Salomé","10762","Lebenswende. Tragikomödie in 5 Akten","33275","2","Directed","Lou Andreas-Salomé–Lebenswende. Tragikomödie in 5 Akten","1"
"Hermann Bahr","10815","Liebelei. Schauspiel in drei Akten","29917","131","Directed","Hermann Bahr–Liebelei. Schauspiel in drei Akten","9"
"Hermann Bahr","10815","Der Schleier der Beatrice. Schauspiel in fünf Akten","29857","115","Directed","Hermann Bahr–Der Schleier der Beatrice. Schauspiel in fünf Akten","10"
"Hermann Bahr","10815","Anatol","29935","96","Directed","Hermann Bahr–Anatol","6"
"Hermann Bahr","10815","Das Märchen. Schauspiel in drei Aufzügen","29823","85","Directed","Hermann Bahr–Das Märchen. Schauspiel in drei Aufzügen","5"
"Hermann Bahr","10815","Freiwild. Schauspiel in 3 Akten","29899","62","Directed","Hermann Bahr–Freiwild. Schauspiel in 3 Akten","4"
"Hermann Bahr","10815","Der einsame Weg. Schauspiel in fünf Akten","29985","58","Directed","Hermann Bahr–Der einsame Weg. Schauspiel in fünf Akten","11"
"Hermann Bahr","10815","Reigen. Zehn Dialoge","29855","55","Directed","Hermann Bahr–Reigen. Zehn Dialoge","20"
"Hermann Bahr","10815","Der Weg ins Freie. Roman","29923","47","Directed","Hermann Bahr–Der Weg ins Freie. Roman","2"
"Hermann Bahr","10815","Der grüne Kakadu. Groteske in einem Akt","29843","46","Directed","Hermann Bahr–Der grüne Kakadu. Groteske in einem Akt","6"
"Hermann Bahr","10815","Der junge Medardus. Dramatische Historie in einem Vorspiel und fünf Aufzügen","29937","40","Directed","Hermann Bahr–Der junge Medardus. Dramatische Historie in einem Vorspiel und fünf Aufzügen","10"
"Hermann Bahr","10815","Lebendige Stunden. Vier Einakter","29863","38","Directed","Hermann Bahr–Lebendige Stunden. Vier Einakter","7"
"Hermann Bahr","10815","Das Vermächtnis. Schauspiel in drei Akten","30219","37","Directed","Hermann Bahr–Das Vermächtnis. Schauspiel in drei Akten","3"
"Hermann Bahr","10815","Der Ruf des Lebens. Schauspiel in drei Akten","29905","34","Directed","Hermann Bahr–Der Ruf des Lebens. Schauspiel in drei Akten","9"
"Hermann Bahr","10815","Lieutenant Gustl. Novelle","29853","31","Directed","Hermann Bahr–Lieutenant Gustl. Novelle","8"
"Hermann Bahr","10815","Das weite Land. Tragikomödie in fünf Akten","30207","30","Directed","Hermann Bahr–Das weite Land. Tragikomödie in fünf Akten","2"
"Hermann Bahr","10815","Frau Bertha Garlan. Roman","30486","30","Directed","Hermann Bahr–Frau Bertha Garlan. Roman","2"
"Hermann Bahr","10815","Der grüne Kakadu – Paracelsus – Die Gefährtin. Drei Einakter","32562","28","Directed","Hermann Bahr–Der grüne Kakadu – Paracelsus – Die Gefährtin. Drei Einakter","1"
"Hermann Bahr","10815","Zwischenspiel. Komödie in drei Akten","29903","26","Directed","Hermann Bahr–Zwischenspiel. Komödie in drei Akten","7"
"Hermann Bahr","10815","Abschiedssouper","30005","23","Directed","Hermann Bahr–Abschiedssouper","3"
"Hermann Bahr","10815","Die Zeit","35935","22","Directed","Hermann Bahr–Die Zeit","1"
"Hermann Bahr","10815","Literatur","29869","16","Directed","Hermann Bahr–Literatur","4"
"Hermann Bahr","10815","Die Schwestern oder Casanova in Spa. Lustspiel in Versen","30819","16","Directed","Hermann Bahr–Die Schwestern oder Casanova in Spa. Lustspiel in Versen","1"
"Hermann Bahr","10815","Neue Deutsche Rundschau","36152","15","Directed","Hermann Bahr–Neue Deutsche Rundschau","1"
"Hermann Bahr","10815","Die neue Rundschau","36156","15","Directed","Hermann Bahr–Die neue Rundschau","1"
"Hermann Bahr","10815","Die Frau mit dem Dolche","29865","14","Directed","Hermann Bahr–Die Frau mit dem Dolche","6"
"Hermann Bahr","10815","Buch der Sprüche und Bedenken","30053","14","Directed","Hermann Bahr–Buch der Sprüche und Bedenken","2"
"Hermann Bahr","10815","Die Gefährtin. Schauspiel in einem Akt","29845","13","Directed","Hermann Bahr–Die Gefährtin. Schauspiel in einem Akt","5"
"Hermann Bahr","10815","Die Toten schweigen","29833","12","Directed","Hermann Bahr–Die Toten schweigen","9"
"Hermann Bahr","10815","Zum großen Wurstel. Burleske in einem Akt","29951","12","Directed","Hermann Bahr–Zum großen Wurstel. Burleske in einem Akt","2"
"Hermann Bahr","10815","Die Frau des Weisen. Erzählung","30075","12","Directed","Hermann Bahr–Die Frau des Weisen. Erzählung","8"
"Hermann Bahr","10815","Die letzten Masken","29877","11","Directed","Hermann Bahr–Die letzten Masken","4"
"Hermann Bahr","10815","Fräulein Else","29941","11","Directed","Hermann Bahr–Fräulein Else","1"
"Hermann Bahr","10815","Der Puppenspieler. Studie in einem Aufzuge","29873","10","Directed","Hermann Bahr–Der Puppenspieler. Studie in einem Aufzuge","9"
"Hermann Bahr","10815","Dämmerseelen. Novellen","29921","9","Directed","Hermann Bahr–Dämmerseelen. Novellen","2"
"Hermann Bahr","10815","Hamlet","30009","8","Directed","Hermann Bahr–Hamlet","3"
"Hermann Bahr","10815","Der Geist im Wort und der Geist in der Tat","30051","8","Directed","Hermann Bahr–Der Geist im Wort und der Geist in der Tat","1"
"Hermann Bahr","10815","Marionetten. Drei Einakter","29859","7","Directed","Hermann Bahr–Marionetten. Drei Einakter","2"
"Hermann Bahr","10815","Excentric","29893","7","Directed","Hermann Bahr–Excentric","3"
"Hermann Bahr","10815","Tristan und Isolde","29897","7","Directed","Hermann Bahr–Tristan und Isolde","4"
"Hermann Bahr","10815","Später Ruhm","30073","7","Directed","Hermann Bahr–Später Ruhm","4"
"Hermann Bahr","10815","Die Andere","29999","6","Directed","Hermann Bahr–Die Andere","2"
"Hermann Bahr","10815","Die gelbe Nachtigall","30021","6","Directed","Hermann Bahr–Die gelbe Nachtigall","5"
"Hermann Bahr","10815","Gesammelte Werke","30313","6","Directed","Hermann Bahr–Gesammelte Werke","1"
"Hermann Bahr","10815","Arthur Schnitzler [Halbprofil 1903]","167490","6","Directed","Hermann Bahr–Arthur Schnitzler [Halbprofil 1903]","1"
"Hermann Bahr","10815","Artifex","29821","5","Directed","Hermann Bahr–Artifex","2"
"Hermann Bahr","10815","Die Weber. Schauspiel aus den vierziger Jahren","29827","5","Directed","Hermann Bahr–Die Weber. Schauspiel aus den vierziger Jahren","1"
"Hermann Bahr","10815","Das Tschaperl. Ein Wiener Stück in vier Aufzügen","29829","5","Directed","Hermann Bahr–Das Tschaperl. Ein Wiener Stück in vier Aufzügen","5"
"Hermann Bahr","10815","Die Hochzeit der Sobeide","29849","5","Directed","Hermann Bahr–Die Hochzeit der Sobeide","2"
"Hermann Bahr","10815","Lebendige Stunden","29957","5","Directed","Hermann Bahr–Lebendige Stunden","2"
"Hermann Bahr","10815","Der Meister. Komödie in drei Akten","29983","5","Directed","Hermann Bahr–Der Meister. Komödie in drei Akten","5"
"Hermann Bahr","10815","Die Fackel","41244","5","Directed","Hermann Bahr–Die Fackel","1"
"Hermann Bahr","10815","Cosmopolis","41521","5","Directed","Hermann Bahr–Cosmopolis","3"
"Hermann Bahr","10815","Morgen. Wochenschrift für deutsche Kultur","41630","5","Directed","Hermann Bahr–Morgen. Wochenschrift für deutsche Kultur","1"
"Hermann Bahr","10815","Spaziergang","29819","4","Directed","Hermann Bahr–Spaziergang","4"
"Hermann Bahr","10815","Der Ehrentag","29831","4","Directed","Hermann Bahr–Der Ehrentag","2"
"Hermann Bahr","10815","Wienerinnen. Lustspiel in drei Akten","29885","4","Directed","Hermann Bahr–Wienerinnen. Lustspiel in drei Akten","2"
"Hermann Bahr","10815","Komtesse Mizzi oder: Der Familientag","29931","4","Directed","Hermann Bahr–Komtesse Mizzi oder: Der Familientag","1"
"Hermann Bahr","10815","Das Konzert. Lustspiel in drei Akten","29933","4","Directed","Hermann Bahr–Das Konzert. Lustspiel in drei Akten","4"
"Hermann Bahr","10815","Der arme Narr. Lustspiel in einem Akt","30001","4","Directed","Hermann Bahr–Der arme Narr. Lustspiel in einem Akt","4"
"Hermann Bahr","10815","Brehms Tierleben","30011","4","Directed","Hermann Bahr–Brehms Tierleben","4"
"Hermann Bahr","10815","Symphonie Nr. 3 D-Moll","30123","4","Directed","Hermann Bahr–Symphonie Nr. 3 D-Moll","2"
"Hermann Bahr","10815","Arthur Schnitzler und sein »Reigen«","31401","4","Directed","Hermann Bahr–Arthur Schnitzler und sein »Reigen«","1"
"Hermann Bahr","10815","Neues Wiener Journal","36376","4","Directed","Hermann Bahr–Neues Wiener Journal","4"
"Hermann Bahr","10815","Partie in Seis am Schlern","51884","4","Directed","Hermann Bahr–Partie in Seis am Schlern","1"
"Hermann Bahr","10815","Der Franzl. Fünf Bilder aus dem Leben eines guten Mannes","29851","3","Directed","Hermann Bahr–Der Franzl. Fünf Bilder aus dem Leben eines guten Mannes","3"
"Hermann Bahr","10815","Berliner Theater. »Einsame Menschen« im Deutschen Theater","29861","3","Directed","Hermann Bahr–Berliner Theater. »Einsame Menschen« im Deutschen Theater","1"
"Hermann Bahr","10815","Einsame Menschen. Drama","29879","3","Directed","Hermann Bahr–Einsame Menschen. Drama","1"
"Hermann Bahr","10815","Über unsere Kraft","29883","3","Directed","Hermann Bahr–Über unsere Kraft","1"
"Hermann Bahr","10815","Der Apostel. Schauspiel in drei Aufzügen","29887","3","Directed","Hermann Bahr–Der Apostel. Schauspiel in drei Aufzügen","3"
"Hermann Bahr","10815","Rezensionen. Wiener Theater 1901 bis 1903","29891","3","Directed","Hermann Bahr–Rezensionen. Wiener Theater 1901 bis 1903","3"
"Hermann Bahr","10815","Sanna. Schauspiel in fünf Aufzügen","29901","3","Directed","Hermann Bahr–Sanna. Schauspiel in fünf Aufzügen","3"
"Hermann Bahr","10815","Der Faun. Ein Akt","29913","3","Directed","Hermann Bahr–Der Faun. Ein Akt","3"
"Hermann Bahr","10815","Hedda Gabler","29915","3","Directed","Hermann Bahr–Hedda Gabler","2"
"Hermann Bahr","10815","Drut. Roman","29927","3","Directed","Hermann Bahr–Drut. Roman","3"
"Hermann Bahr","10815","Die Pantomime vom braven Manne","30043","3","Directed","Hermann Bahr–Die Pantomime vom braven Manne","3"
"Hermann Bahr","10815","Tagebuch [Kolumne im Neuen Wiener Journal]","30047","3","Directed","Hermann Bahr–Tagebuch [Kolumne im Neuen Wiener Journal]","3"
"Hermann Bahr","10815","Die Braut von Messina oder die feindlichen Brüder","30593","3","Directed","Hermann Bahr–Die Braut von Messina oder die feindlichen Brüder","1"
"Hermann Bahr","10815","Censur in Polen","32063","3","Directed","Hermann Bahr–Censur in Polen","1"
"Hermann Bahr","10815","Polen","32065","3","Directed","Hermann Bahr–Polen","1"
"Hermann Bahr","10815","Jugend","44080","3","Directed","Hermann Bahr–Jugend","1"
"Hermann Bahr","10815","Bei Beiden","29835","2","Directed","Hermann Bahr–Bei Beiden","2"
"Hermann Bahr","10815","Der Krampus. Lustspiel in drei Aufzügen","29881","2","Directed","Hermann Bahr–Der Krampus. Lustspiel in drei Aufzügen","2"
"Hermann Bahr","10815","Dialog vom Tragischen","29895","2","Directed","Hermann Bahr–Dialog vom Tragischen","2"
"Hermann Bahr","10815","Der Klub der Erlöser. Ein Akt","29907","2","Directed","Hermann Bahr–Der Klub der Erlöser. Ein Akt","2"
"Hermann Bahr","10815","Unter sich. Ein Arme-Leut’-Stück","29909","2","Directed","Hermann Bahr–Unter sich. Ein Arme-Leut’-Stück","2"
"Hermann Bahr","10815","Tagebuch [Berlin: Paul Cassirer]","29929","2","Directed","Hermann Bahr–Tagebuch [Berlin: Paul Cassirer]","2"
"Hermann Bahr","10815","O Mensch!","29939","2","Directed","Hermann Bahr–O Mensch!","2"
"Hermann Bahr","10815","Bayreuth","29943","2","Directed","Hermann Bahr–Bayreuth","2"
"Hermann Bahr","10815","Erinnerung an Burckhard","29945","2","Directed","Hermann Bahr–Erinnerung an Burckhard","2"
"Hermann Bahr","10815","Wirkung in die Ferne und Anderes","29947","2","Directed","Hermann Bahr–Wirkung in die Ferne und Anderes","2"
"Hermann Bahr","10815","Maria Magdalena. Ein bürgerliches Trauerspiel in drei Akten","29953","2","Directed","Hermann Bahr–Maria Magdalena. Ein bürgerliches Trauerspiel in drei Akten","1"
"Hermann Bahr","10815","Die Wildente","29971","2","Directed","Hermann Bahr–Die Wildente","1"
"Hermann Bahr","10815","Novella d’Andrea","29981","2","Directed","Hermann Bahr–Novella d’Andrea","1"
"Hermann Bahr","10815","Die tiefe Natur. Ein Akt","30007","2","Directed","Hermann Bahr–Die tiefe Natur. Ein Akt","2"
"Hermann Bahr","10815","Das Friedensfest","30019","2","Directed","Hermann Bahr–Das Friedensfest","1"
"Hermann Bahr","10815","Prinz Friedrich von Homburg oder die Schlacht bei Fehrbellin","30029","2","Directed","Hermann Bahr–Prinz Friedrich von Homburg oder die Schlacht bei Fehrbellin","1"
"Hermann Bahr","10815","Das Konzert","30055","2","Directed","Hermann Bahr–Das Konzert","2"
"Hermann Bahr","10815","Amerika","30069","2","Directed","Hermann Bahr–Amerika","1"
"Hermann Bahr","10815","Der Star. Ein Wiener Stück in vier Akten","30127","2","Directed","Hermann Bahr–Der Star. Ein Wiener Stück in vier Akten","1"
"Hermann Bahr","10815","Renaissance. Neue Studien zur Kritik der Moderne","30383","2","Directed","Hermann Bahr–Renaissance. Neue Studien zur Kritik der Moderne","2"
"Hermann Bahr","10815","Der Witwer","30407","2","Directed","Hermann Bahr–Der Witwer","1"
"Hermann Bahr","10815","Juana. Drama","30461","2","Directed","Hermann Bahr–Juana. Drama","1"
"Hermann Bahr","10815","Die Rahl. Roman","30619","2","Directed","Hermann Bahr–Die Rahl. Roman","2"
"Hermann Bahr","10815","Wien. Mit acht Vollbildern","30715","2","Directed","Hermann Bahr–Wien. Mit acht Vollbildern","1"
"Hermann Bahr","10815","Genesung. Roman","30805","2","Directed","Hermann Bahr–Genesung. Roman","2"
